transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,device_hash,vpa,delivery_address,is_return_fraud,is_chargeback_risk,is_abuse_ring,is_fraud
txn_rzp_003955,mch_quick_vouchers,usr_31766,2737.07,DIGITAL_VOUCHER,COD,186,0.0754,0,8.8,91.0,1,1,0,2,dev_hash_73249,user_910@okhdfcbank,"House No 295, Street 14, Bengaluru",0,0,0,0
txn_rzp_003956,mch_luxe_jewels,usr_22729,27167.47,JEWELRY,UPI_INTENT,65,0.1474,0,35.5,25.3,0,1,1,17,dev_fingerprint_ring_12,abuser_5@okicici,"Flat 106, Sector 62, Noida, UP",0,1,1,1
txn_rzp_003957,mch_hyper_grocery,usr_6806,1240.17,DIGITAL_VOUCHER,NETBANKING,197,0.0527,0,47.3,88.8,1,1,1,1,dev_hash_80917,user_263@okhdfcbank,"House No 266, Street 13, Bengaluru",0,0,0,0
txn_rzp_003958,mch_quick_vouchers,usr_97294,4170.47,DIGITAL_VOUCHER,NETBANKING,246,0.3133,0,2.5,42.6,0,1,0,1,dev_hash_69219,user_123@okhdfcbank,"House No 393, Street 14, Bengaluru",0,0,0,0
txn_rzp_003959,mch_quick_vouchers,usr_67406,4445.41,FOOTWEAR,COD,365,0.0553,0,35.9,78.1,1,1,1,2,dev_hash_27429,user_946@okhdfcbank,"House No 347, Street 5, Bengaluru",0,0,0,0
txn_rzp_003960,mch_gadget_bazar,usr_27589,895.34,GROCERY,COD,13,0.0519,0,45.8,62.0,1,1,0,1,dev_hash_18325,user_186@okhdfcbank,"House No 190, Street 7, Bengaluru",0,0,0,0
txn_rzp_003961,mch_luxe_jewels,usr_98945,87868.81,ELECTRONICS,UPI_COLLECT,394,0.2603,0,25.0,87.8,0,1,0,2,dev_hash_68173,user_588@okhdfcbank,"House No 474, Street 11, Bengaluru",0,0,0,0
txn_rzp_003962,mch_hyper_grocery,usr_67758,4224.74,GROCERY,COD,284,0.0226,0,51.1,100.0,0,1,0,1,dev_hash_87347,user_701@okhdfcbank,"House No 276, Street 16, Bengaluru",0,0,0,0
txn_rzp_003963,mch_hyper_grocery,usr_5066,3915.68,GROCERY,CREDIT_CARD,78,0.2461,0,176.6,71.9,1,1,0,3,dev_hash_19863,user_917@okhdfcbank,"House No 91, Street 5, Bengaluru",0,0,0,0
txn_rzp_003964,mch_gadget_bazar,usr_87371,63527.97,JEWELRY,DEBIT_CARD,42,0.1333,0,275.5,85.3,0,1,0,2,dev_hash_35592,user_877@okhdfcbank,"House No 331, Street 16, Bengaluru",0,0,0,0
txn_rzp_003965,mch_quick_vouchers,usr_38768,624.16,DIGITAL_VOUCHER,UPI_INTENT,94,0.0526,0,71.7,34.7,1,1,0,2,dev_hash_30079,user_112@okhdfcbank,"House No 278, Street 7, Bengaluru",0,0,0,0
txn_rzp_003966,mch_luxe_jewels,usr_34605,3823.78,GROCERY,CREDIT_CARD,392,0.0944,0,52.5,92.9,0,1,0,2,dev_hash_25993,user_314@okhdfcbank,"House No 266, Street 2, Bengaluru",0,0,0,0
txn_rzp_003967,mch_fashion_hub,usr_74269,3968.69,GROCERY,DEBIT_CARD,196,0.0727,0,73.8,57.6,1,1,0,2,dev_hash_36531,user_719@okhdfcbank,"House No 307, Street 9, Bengaluru",0,0,0,0
txn_rzp_003968,mch_fashion_hub,usr_5841,3485.02,FOOTWEAR,COD,73,0.1356,0,54.4,99.5,0,1,0,3,dev_hash_19254,user_490@okhdfcbank,"House No 75, Street 19, Bengaluru",0,0,0,0
txn_rzp_003969,mch_luxe_jewels,usr_2928,5849.23,DIGITAL_VOUCHER,COD,155,0.1382,0,364.4,36.5,1,1,0,2,dev_hash_23868,user_868@okhdfcbank,"House No 30, Street 8, Bengaluru",0,0,0,0
txn_rzp_003970,mch_gadget_bazar,usr_84096,35259.21,ELECTRONICS,CREDIT_CARD,53,0.4254,0,141.1,76.5,0,1,0,3,dev_hash_33095,user_423@okhdfcbank,"House No 321, Street 2, Bengaluru",0,0,0,0
txn_rzp_003971,mch_hyper_grocery,usr_51242,46252.94,JEWELRY,CREDIT_CARD,87,0.2073,0,26.8,100.0,1,1,0,3,dev_hash_90537,user_696@okhdfcbank,"House No 346, Street 1, Bengaluru",0,0,0,0
txn_rzp_003972,mch_hyper_grocery,usr_68426,36776.95,JEWELRY,DEBIT_CARD,293,0.1672,0,80.7,73.0,0,1,0,3,dev_hash_70344,user_201@okhdfcbank,"House No 145, Street 20, Bengaluru",0,0,0,0
txn_rzp_003973,mch_gadget_bazar,usr_27782,1150.16,GROCERY,DEBIT_CARD,146,0.3429,0,90.8,27.7,1,1,1,15,dev_fingerprint_ring_11,abuser_6@okicici,"Flat 109, Sector 62, Noida, UP",0,1,1,1
txn_rzp_003974,mch_quick_vouchers,usr_36650,21705.36,LUXURY_FASHION,DEBIT_CARD,171,0.3107,0,147.0,61.5,1,1,0,1,dev_hash_74795,user_607@okhdfcbank,"House No 438, Street 14, Bengaluru",0,0,0,0
txn_rzp_003975,mch_hyper_grocery,usr_30314,59927.82,ELECTRONICS,COD,63,0.1924,0,31.9,70.2,0,1,0,3,dev_hash_40531,user_624@okhdfcbank,"House No 457, Street 10, Bengaluru",1,0,0,1
txn_rzp_003976,mch_hyper_grocery,usr_62469,50281.03,JEWELRY,DEBIT_CARD,35,0.2499,0,1.0,84.5,1,1,0,3,dev_hash_33144,user_220@okhdfcbank,"House No 285, Street 4, Bengaluru",0,0,0,0
txn_rzp_003977,mch_fashion_hub,usr_9612,44265.74,JEWELRY,COD,61,0.1137,0,67.4,72.5,0,1,0,2,dev_hash_39936,user_207@okhdfcbank,"House No 63, Street 6, Bengaluru",0,0,0,0
txn_rzp_003978,mch_quick_vouchers,usr_82148,1765.05,GROCERY,DEBIT_CARD,311,0.3198,0,191.1,57.9,1,1,1,3,dev_hash_24010,user_236@okhdfcbank,"House No 37, Street 16, Bengaluru",0,0,0,0
txn_rzp_003979,mch_fashion_hub,usr_59690,51809.88,ELECTRONICS,CREDIT_CARD,186,0.1031,0,129.1,48.9,1,1,0,1,dev_hash_78928,user_657@okhdfcbank,"House No 283, Street 3, Bengaluru",0,0,0,0
txn_rzp_003980,mch_hyper_grocery,usr_42610,9015.9,JEWELRY,UPI_COLLECT,175,0.1903,0,61.0,88.6,1,1,0,1,dev_hash_55097,user_233@okhdfcbank,"House No 444, Street 15, Bengaluru",0,0,0,0
txn_rzp_003981,mch_luxe_jewels,usr_12721,17009.92,JEWELRY,NETBANKING,109,0.1699,0,3.3,98.0,1,1,0,3,dev_hash_12438,user_945@okhdfcbank,"House No 36, Street 15, Bengaluru",0,0,0,0
txn_rzp_003982,mch_gadget_bazar,usr_43448,68462.82,ELECTRONICS,UPI_COLLECT,167,0.1083,0,20.4,50.4,0,1,0,1,dev_hash_12359,user_176@okhdfcbank,"House No 111, Street 15, Bengaluru",0,0,0,0
txn_rzp_003983,mch_gadget_bazar,usr_4918,23802.48,JEWELRY,COD,251,0.138,0,137.8,98.7,0,1,0,2,dev_hash_10640,user_176@okhdfcbank,"House No 444, Street 9, Bengaluru",0,0,0,0
txn_rzp_003984,mch_hyper_grocery,usr_51792,15396.96,ELECTRONICS,COD,9,0.1846,0,15.3,61.8,1,1,0,2,dev_hash_74346,user_260@okhdfcbank,"House No 19, Street 10, Bengaluru",1,0,0,1
txn_rzp_003985,mch_hyper_grocery,usr_73274,38026.67,ELECTRONICS,DEBIT_CARD,394,0.1508,1,1.8,79.9,0,1,0,2,dev_hash_55984,user_334@okhdfcbank,"House No 124, Street 7, Bengaluru",0,0,0,0
txn_rzp_003986,mch_fashion_hub,usr_15684,636.32,FOOTWEAR,COD,43,0.2051,0,29.0,22.9,1,1,1,11,dev_fingerprint_ring_14,abuser_14@okicici,"Flat 105, Sector 62, Noida, UP",0,0,1,1
txn_rzp_003987,mch_luxe_jewels,usr_33014,62009.4,ELECTRONICS,CREDIT_CARD,195,0.0793,0,9.1,79.1,0,1,0,3,dev_hash_39011,user_773@okhdfcbank,"House No 65, Street 1, Bengaluru",0,0,0,0
txn_rzp_003988,mch_luxe_jewels,usr_59081,23211.95,LUXURY_FASHION,UPI_INTENT,54,0.1335,0,245.7,86.0,0,1,0,2,dev_hash_29638,user_400@okhdfcbank,"House No 500, Street 1, Bengaluru",0,0,0,0
txn_rzp_003989,mch_quick_vouchers,usr_13237,3277.29,GROCERY,UPI_COLLECT,209,0.2721,0,34.8,83.9,1,1,0,2,dev_hash_40998,user_676@okhdfcbank,"House No 26, Street 8, Bengaluru",0,0,0,0
txn_rzp_003990,mch_gadget_bazar,usr_87630,22761.18,JEWELRY,CREDIT_CARD,246,0.1621,1,1.7,98.6,0,1,0,1,dev_hash_76108,user_119@okhdfcbank,"House No 360, Street 1, Bengaluru",0,0,0,0
txn_rzp_003991,mch_hyper_grocery,usr_40117,76489.86,ELECTRONICS,DEBIT_CARD,52,0.0991,0,53.0,86.2,1,1,0,3,dev_hash_50642,user_540@okhdfcbank,"House No 266, Street 8, Bengaluru",0,0,0,0
txn_rzp_003992,mch_fashion_hub,usr_36125,3680.37,FOOTWEAR,CREDIT_CARD,335,0.2166,0,164.1,66.4,1,1,1,3,dev_hash_92984,user_479@okhdfcbank,"House No 445, Street 12, Bengaluru",0,0,0,0
txn_rzp_003993,mch_quick_vouchers,usr_51922,3830.59,GROCERY,CREDIT_CARD,157,0.0814,0,26.3,53.6,0,1,0,1,dev_hash_88355,user_121@okhdfcbank,"House No 72, Street 7, Bengaluru",0,0,0,0
txn_rzp_003994,mch_fashion_hub,usr_13441,4242.15,FOOTWEAR,CREDIT_CARD,572,0.249,0,98.9,28.4,1,1,1,18,dev_fingerprint_ring_12,abuser_1@okicici,"Flat 102, Sector 62, Noida, UP",0,1,1,1
txn_rzp_003995,mch_quick_vouchers,usr_5239,1215.67,FOOTWEAR,CREDIT_CARD,322,0.0233,0,135.6,76.0,1,0,0,1,dev_hash_70486,user_584@okhdfcbank,"House No 325, Street 12, Bengaluru",0,0,0,0
txn_rzp_003996,mch_quick_vouchers,usr_53591,88524.59,ELECTRONICS,DEBIT_CARD,49,0.1258,0,95.4,74.7,0,1,0,3,dev_hash_92220,user_390@okhdfcbank,"House No 101, Street 20, Bengaluru",0,0,0,0
txn_rzp_003997,mch_luxe_jewels,usr_46321,1464.02,FOOTWEAR,NETBANKING,207,0.0329,0,31.7,100.0,0,1,0,1,dev_hash_75409,user_903@okhdfcbank,"House No 490, Street 6, Bengaluru",0,0,0,0
txn_rzp_003998,mch_gadget_bazar,usr_1458,4864.35,DIGITAL_VOUCHER,NETBANKING,162,0.0727,0,5.4,74.8,0,1,1,2,dev_hash_98293,user_447@okhdfcbank,"House No 117, Street 10, Bengaluru",0,0,0,0
txn_rzp_003999,mch_luxe_jewels,usr_99576,5165.71,DIGITAL_VOUCHER,UPI_INTENT,36,0.0291,1,15.7,89.3,1,1,0,2,dev_hash_71474,user_217@okhdfcbank,"House No 352, Street 19, Bengaluru",0,0,0,0
txn_rzp_004000,mch_quick_vouchers,usr_45186,10180.25,LUXURY_FASHION,UPI_INTENT,490,0.1388,0,6.3,13.9,0,1,1,7,dev_fingerprint_ring_9,abuser_1@okicici,"Flat 101, Sector 62, Noida, UP",0,1,1,1
txn_rzp_004001,mch_fashion_hub,usr_56906,2900.15,GROCERY,NETBANKING,107,0.052,0,87.0,81.5,0,1,0,3,dev_hash_43328,user_238@okhdfcbank,"House No 416, Street 15, Bengaluru",0,0,0,0
txn_rzp_004002,mch_gadget_bazar,usr_78791,5153.26,DIGITAL_VOUCHER,UPI_COLLECT,56,0.4516,0,94.0,100.0,0,1,0,2,dev_hash_84120,user_633@okhdfcbank,"House No 482, Street 6, Bengaluru",0,0,0,0
txn_rzp_004003,mch_quick_vouchers,usr_8430,3198.86,GROCERY,NETBANKING,54,0.038,0,105.2,64.0,1,1,0,1,dev_hash_29774,user_956@okhdfcbank,"House No 102, Street 14, Bengaluru",0,0,0,0
txn_rzp_004004,mch_luxe_jewels,usr_39745,30809.21,ELECTRONICS,DEBIT_CARD,36,0.1078,0,71.6,84.5,1,1,0,3,dev_hash_53991,user_430@okhdfcbank,"House No 465, Street 7, Bengaluru",0,0,0,0
txn_rzp_004005,mch_fashion_hub,usr_25668,3940.89,DIGITAL_VOUCHER,COD,844,0.2222,0,22.3,68.4,1,1,0,2,dev_hash_85497,user_454@okhdfcbank,"House No 154, Street 3, Bengaluru",0,0,0,0
txn_rzp_004006,mch_quick_vouchers,usr_35852,4355.65,GROCERY,UPI_INTENT,400,0.0694,0,243.7,62.5,1,1,0,3,dev_hash_56005,user_889@okhdfcbank,"House No 282, Street 9, Bengaluru",0,0,0,0
txn_rzp_004007,mch_gadget_bazar,usr_73575,72603.8,ELECTRONICS,DEBIT_CARD,164,0.1353,0,39.7,38.0,1,1,0,1,dev_hash_63228,user_733@okhdfcbank,"House No 323, Street 4, Bengaluru",0,0,0,0
txn_rzp_004008,mch_hyper_grocery,usr_22447,36206.56,JEWELRY,DEBIT_CARD,162,0.0661,0,132.4,100.0,0,0,0,2,dev_hash_17983,user_900@okhdfcbank,"House No 431, Street 13, Bengaluru",0,0,0,0
txn_rzp_004009,mch_luxe_jewels,usr_37408,3035.17,GROCERY,DEBIT_CARD,107,0.1031,0,135.5,65.4,0,0,0,1,dev_hash_56609,user_491@okhdfcbank,"House No 87, Street 11, Bengaluru",0,0,0,0
txn_rzp_004010,mch_hyper_grocery,usr_35273,6623.34,DIGITAL_VOUCHER,UPI_INTENT,29,0.1924,0,12.0,59.3,0,1,0,3,dev_hash_50069,user_353@okhdfcbank,"House No 407, Street 19, Bengaluru",0,0,0,0
txn_rzp_004011,mch_hyper_grocery,usr_21347,3543.88,DIGITAL_VOUCHER,DEBIT_CARD,111,0.0923,0,70.8,93.0,0,1,0,3,dev_hash_66613,user_222@okhdfcbank,"House No 5, Street 5, Bengaluru",0,0,0,0
txn_rzp_004012,mch_quick_vouchers,usr_83397,5298.96,DIGITAL_VOUCHER,UPI_INTENT,16,0.1302,0,37.5,92.5,1,1,0,1,dev_hash_53720,user_244@okhdfcbank,"House No 6, Street 8, Bengaluru",0,0,0,0
txn_rzp_004013,mch_hyper_grocery,usr_54661,2399.18,DIGITAL_VOUCHER,NETBANKING,155,0.1948,0,304.8,62.0,1,1,0,1,dev_hash_79349,user_136@okhdfcbank,"House No 399, Street 12, Bengaluru",0,0,0,0
txn_rzp_004014,mch_hyper_grocery,usr_27890,16370.03,JEWELRY,UPI_INTENT,119,0.0563,1,98.0,46.4,0,1,1,1,dev_hash_38745,user_115@okhdfcbank,"House No 376, Street 18, Bengaluru",0,1,0,1
txn_rzp_004015,mch_gadget_bazar,usr_74664,40032.51,JEWELRY,CREDIT_CARD,360,0.0317,0,25.3,70.4,1,1,0,3,dev_hash_62671,user_706@okhdfcbank,"House No 73, Street 3, Bengaluru",0,0,0,0
txn_rzp_004016,mch_fashion_hub,usr_97266,86622.1,ELECTRONICS,CREDIT_CARD,60,0.1363,0,50.3,96.8,1,1,0,2,dev_hash_88889,user_462@okhdfcbank,"House No 249, Street 10, Bengaluru",0,0,0,0
txn_rzp_004017,mch_quick_vouchers,usr_93623,2947.69,DIGITAL_VOUCHER,UPI_INTENT,543,0.1294,0,75.9,76.2,0,1,0,2,dev_hash_50554,user_353@okhdfcbank,"House No 262, Street 15, Bengaluru",0,0,0,0
txn_rzp_004018,mch_luxe_jewels,usr_28165,39228.18,JEWELRY,COD,206,0.1689,0,16.4,100.0,1,1,0,3,dev_hash_58845,user_523@okhdfcbank,"House No 254, Street 14, Bengaluru",0,0,0,0
txn_rzp_004019,mch_quick_vouchers,usr_79572,3767.84,FOOTWEAR,NETBANKING,71,0.3327,0,104.0,84.5,1,1,0,1,dev_hash_72372,user_323@okhdfcbank,"House No 86, Street 9, Bengaluru",0,0,0,0
txn_rzp_004020,mch_luxe_jewels,usr_6621,16000.21,LUXURY_FASHION,COD,37,0.1075,0,8.1,71.5,0,1,0,3,dev_hash_52790,user_518@okhdfcbank,"House No 208, Street 11, Bengaluru",0,0,0,0
txn_rzp_004021,mch_fashion_hub,usr_35807,92528.56,ELECTRONICS,COD,0,0.2172,0,8.2,100.0,1,1,0,3,dev_hash_95442,user_976@okhdfcbank,"House No 119, Street 5, Bengaluru",0,0,0,0
txn_rzp_004022,mch_luxe_jewels,usr_51416,1654.98,GROCERY,NETBANKING,67,0.0421,0,76.1,91.5,1,1,0,2,dev_hash_92217,user_188@okhdfcbank,"House No 299, Street 4, Bengaluru",0,0,0,0
txn_rzp_004023,mch_fashion_hub,usr_21990,2131.68,GROCERY,CREDIT_CARD,86,0.034,0,79.3,100.0,1,1,0,3,dev_hash_96715,user_320@okhdfcbank,"House No 237, Street 8, Bengaluru",0,0,0,0
txn_rzp_004024,mch_fashion_hub,usr_9831,2793.88,LUXURY_FASHION,UPI_INTENT,269,0.1926,0,173.6,83.8,0,1,0,2,dev_hash_98337,user_593@okhdfcbank,"House No 367, Street 4, Bengaluru",0,0,0,0
txn_rzp_004025,mch_hyper_grocery,usr_19728,2779.83,FOOTWEAR,UPI_INTENT,80,0.1377,0,21.5,83.6,1,1,0,2,dev_hash_32357,user_125@okhdfcbank,"House No 228, Street 7, Bengaluru",0,0,0,0
txn_rzp_004026,mch_luxe_jewels,usr_71605,1231.5,FOOTWEAR,UPI_COLLECT,107,0.0654,0,10.2,100.0,0,1,0,2,dev_hash_55742,user_912@okhdfcbank,"House No 479, Street 14, Bengaluru",0,0,0,0
txn_rzp_004027,mch_luxe_jewels,usr_26427,85168.18,ELECTRONICS,COD,410,0.2728,0,10.5,100.0,1,1,0,3,dev_hash_63021,user_512@okhdfcbank,"House No 119, Street 16, Bengaluru",1,0,0,1
txn_rzp_004028,mch_fashion_hub,usr_72491,3395.5,GROCERY,NETBANKING,45,0.1267,0,45.8,28.8,0,1,1,12,dev_fingerprint_ring_5,abuser_9@okicici,"Flat 106, Sector 62, Noida, UP",0,1,1,1
txn_rzp_004029,mch_fashion_hub,usr_54031,1330.16,DIGITAL_VOUCHER,DEBIT_CARD,129,0.2107,0,29.4,75.2,1,1,1,1,dev_hash_44681,user_170@okhdfcbank,"House No 261, Street 20, Bengaluru",0,0,0,0
txn_rzp_004030,mch_gadget_bazar,usr_37870,8822.71,DIGITAL_VOUCHER,DEBIT_CARD,12,0.046,0,123.9,100.0,0,1,0,3,dev_hash_18598,user_578@okhdfcbank,"House No 106, Street 9, Bengaluru",0,0,0,0
txn_rzp_004031,mch_luxe_jewels,usr_5454,92123.38,JEWELRY,DEBIT_CARD,7,0.0497,0,108.0,74.1,1,1,0,3,dev_hash_83921,user_299@okhdfcbank,"House No 354, Street 3, Bengaluru",0,0,0,0
txn_rzp_004032,mch_fashion_hub,usr_25901,4317.48,FOOTWEAR,UPI_COLLECT,758,0.0495,1,101.0,100.0,0,1,0,3,dev_hash_10906,user_412@okhdfcbank,"House No 174, Street 1, Bengaluru",0,0,0,0
txn_rzp_004033,mch_gadget_bazar,usr_1430,3475.69,GROCERY,NETBANKING,56,0.2321,0,14.3,66.4,0,1,0,2,dev_hash_62670,user_393@okhdfcbank,"House No 251, Street 14, Bengaluru",0,0,0,0
txn_rzp_004034,mch_hyper_grocery,usr_25238,1261.25,GROCERY,DEBIT_CARD,109,0.0538,0,185.8,73.0,1,1,0,3,dev_hash_36668,user_998@okhdfcbank,"House No 120, Street 16, Bengaluru",0,0,0,0
txn_rzp_004035,mch_gadget_bazar,usr_92573,7383.46,LUXURY_FASHION,COD,100,0.0136,0,388.8,85.6,0,1,0,3,dev_hash_57681,user_453@okhdfcbank,"House No 460, Street 7, Bengaluru",0,0,0,0
txn_rzp_004036,mch_hyper_grocery,usr_25301,1968.76,DIGITAL_VOUCHER,COD,130,0.2646,0,133.3,68.5,0,1,0,1,dev_hash_62104,user_598@okhdfcbank,"House No 33, Street 14, Bengaluru",0,0,0,0
txn_rzp_004037,mch_gadget_bazar,usr_33027,12901.16,JEWELRY,CREDIT_CARD,162,0.0089,0,43.9,100.0,1,1,0,2,dev_hash_11748,user_258@okhdfcbank,"House No 262, Street 16, Bengaluru",0,0,0,0
txn_rzp_004038,mch_hyper_grocery,usr_2883,3056.06,FOOTWEAR,UPI_COLLECT,45,0.097,0,8.2,86.1,0,1,0,1,dev_hash_10498,user_446@okhdfcbank,"House No 356, Street 1, Bengaluru",0,0,0,0
txn_rzp_004039,mch_hyper_grocery,usr_12544,4369.2,FOOTWEAR,DEBIT_CARD,10,0.5572,0,25.7,96.8,0,1,0,3,dev_hash_89899,user_748@okhdfcbank,"House No 114, Street 20, Bengaluru",0,0,0,0
txn_rzp_004040,mch_hyper_grocery,usr_44114,173.76,GROCERY,NETBANKING,248,0.0626,0,251.8,92.2,1,1,1,3,dev_hash_30350,user_911@okhdfcbank,"House No 95, Street 15, Bengaluru",0,0,0,0
txn_rzp_004041,mch_hyper_grocery,usr_13636,8871.27,DIGITAL_VOUCHER,DEBIT_CARD,112,0.1363,0,241.8,65.5,0,1,0,1,dev_hash_65278,user_704@okhdfcbank,"House No 265, Street 5, Bengaluru",0,0,0,0
txn_rzp_004042,mch_gadget_bazar,usr_6601,3594.78,FOOTWEAR,UPI_COLLECT,196,0.028,0,25.8,51.1,0,1,0,1,dev_hash_21206,user_448@okhdfcbank,"House No 222, Street 6, Bengaluru",0,0,0,0
txn_rzp_004043,mch_fashion_hub,usr_92097,3511.63,FOOTWEAR,DEBIT_CARD,11,0.1293,0,65.9,75.9,0,1,0,1,dev_hash_14903,user_186@okhdfcbank,"House No 142, Street 3, Bengaluru",0,0,0,0
txn_rzp_004044,mch_hyper_grocery,usr_1114,7454.29,DIGITAL_VOUCHER,CREDIT_CARD,191,0.1945,0,167.9,76.6,0,0,0,1,dev_hash_83641,user_306@okhdfcbank,"House No 388, Street 14, Bengaluru",0,0,0,0
txn_rzp_004045,mch_quick_vouchers,usr_72892,638.55,FOOTWEAR,CREDIT_CARD,45,0.1383,1,0.7,67.4,0,1,0,2,dev_hash_94743,user_669@okhdfcbank,"House No 218, Street 3, Bengaluru",0,0,0,0
txn_rzp_004046,mch_gadget_bazar,usr_18030,4317.97,FOOTWEAR,DEBIT_CARD,242,0.1499,0,9.8,87.1,0,1,0,3,dev_hash_90113,user_997@okhdfcbank,"House No 333, Street 11, Bengaluru",0,0,0,0
txn_rzp_004047,mch_fashion_hub,usr_93523,34055.51,LUXURY_FASHION,DEBIT_CARD,46,0.1194,0,17.4,85.7,0,1,1,3,dev_hash_72195,user_398@okhdfcbank,"House No 39, Street 14, Bengaluru",0,0,0,0
txn_rzp_004048,mch_hyper_grocery,usr_33900,3454.81,GROCERY,UPI_COLLECT,8,0.1243,0,12.6,96.9,0,1,0,2,dev_hash_42321,user_587@okhdfcbank,"House No 380, Street 12, Bengaluru",0,0,0,0
txn_rzp_004049,mch_fashion_hub,usr_67479,8237.23,DIGITAL_VOUCHER,CREDIT_CARD,600,0.103,0,150.1,58.2,1,1,0,3,dev_hash_78757,user_470@okhdfcbank,"House No 289, Street 5, Bengaluru",0,0,0,0
txn_rzp_004050,mch_hyper_grocery,usr_37251,4251.53,DIGITAL_VOUCHER,NETBANKING,66,0.147,0,20.8,69.2,1,1,0,2,dev_hash_77247,user_814@okhdfcbank,"House No 99, Street 15, Bengaluru",0,0,0,0
txn_rzp_004051,mch_quick_vouchers,usr_71952,26493.36,JEWELRY,UPI_COLLECT,10,0.1733,0,41.5,17.6,1,1,1,10,dev_fingerprint_ring_3,abuser_5@okicici,"Flat 105, Sector 62, Noida, UP",0,1,1,1
txn_rzp_004052,mch_quick_vouchers,usr_52109,2703.96,FOOTWEAR,COD,3,0.0408,0,38.6,82.2,1,1,0,3,dev_hash_90982,user_440@okhdfcbank,"House No 405, Street 19, Bengaluru",0,0,0,0
txn_rzp_004053,mch_hyper_grocery,usr_10387,922.97,FOOTWEAR,UPI_INTENT,257,0.0745,0,111.7,90.2,0,0,0,1,dev_hash_31213,user_703@okhdfcbank,"House No 150, Street 1, Bengaluru",0,0,0,0
txn_rzp_004054,mch_hyper_grocery,usr_96189,58037.73,ELECTRONICS,CREDIT_CARD,133,0.1306,0,119.6,75.5,1,1,0,2,dev_hash_81948,user_109@okhdfcbank,"House No 263, Street 13, Bengaluru",0,0,0,0
txn_rzp_004055,mch_quick_vouchers,usr_16744,61482.72,ELECTRONICS,NETBANKING,575,0.2657,0,49.6,65.3,0,1,0,1,dev_hash_10403,user_987@okhdfcbank,"House No 254, Street 17, Bengaluru",0,0,0,0
txn_rzp_004056,mch_hyper_grocery,usr_28082,3381.99,GROCERY,UPI_INTENT,220,0.1915,0,75.1,75.9,1,1,1,2,dev_hash_58122,user_702@okhdfcbank,"House No 149, Street 6, Bengaluru",0,0,0,0
txn_rzp_004057,mch_fashion_hub,usr_9645,355.02,FOOTWEAR,CREDIT_CARD,84,0.0189,0,56.6,44.4,0,1,0,1,dev_hash_37811,user_749@okhdfcbank,"House No 77, Street 18, Bengaluru",0,0,0,0
txn_rzp_004058,mch_fashion_hub,usr_90848,2951.94,GROCERY,DEBIT_CARD,296,0.1093,0,116.8,88.4,0,1,0,3,dev_hash_54221,user_422@okhdfcbank,"House No 246, Street 7, Bengaluru",0,0,0,0
txn_rzp_004059,mch_quick_vouchers,usr_16177,15452.17,ELECTRONICS,NETBANKING,37,0.0301,0,118.0,84.0,0,1,0,3,dev_hash_25261,user_517@okhdfcbank,"House No 450, Street 3, Bengaluru",0,0,0,0
txn_rzp_004060,mch_quick_vouchers,usr_26385,16117.15,ELECTRONICS,DEBIT_CARD,332,0.0195,0,6.9,69.1,0,1,0,3,dev_hash_59089,user_485@okhdfcbank,"House No 308, Street 15, Bengaluru",0,0,0,0
txn_rzp_004061,mch_hyper_grocery,usr_12980,66253.54,JEWELRY,UPI_INTENT,204,0.2277,0,8.6,100.0,1,1,0,2,dev_hash_60733,user_987@okhdfcbank,"House No 318, Street 15, Bengaluru",0,0,0,0
txn_rzp_004062,mch_luxe_jewels,usr_44568,807.57,DIGITAL_VOUCHER,CREDIT_CARD,150,0.0191,1,104.0,96.0,0,1,0,1,dev_hash_33679,user_527@okhdfcbank,"House No 11, Street 12, Bengaluru",0,0,0,0
txn_rzp_004063,mch_gadget_bazar,usr_69798,44444.59,JEWELRY,UPI_COLLECT,116,0.033,0,21.4,72.0,0,1,0,3,dev_hash_87120,user_509@okhdfcbank,"House No 194, Street 2, Bengaluru",0,0,0,0
txn_rzp_004064,mch_fashion_hub,usr_68357,3103.53,FOOTWEAR,CREDIT_CARD,171,0.0727,0,214.0,72.7,0,1,0,3,dev_hash_35292,user_529@okhdfcbank,"House No 115, Street 10, Bengaluru",0,0,0,0
txn_rzp_004065,mch_luxe_jewels,usr_35091,9803.13,DIGITAL_VOUCHER,UPI_INTENT,195,0.1133,0,66.9,95.9,1,1,0,1,dev_hash_41605,user_987@okhdfcbank,"House No 231, Street 20, Bengaluru",0,0,0,0
txn_rzp_004066,mch_gadget_bazar,usr_21731,2006.13,GROCERY,COD,57,0.0822,1,35.1,85.1,0,1,1,3,dev_hash_48170,user_401@okhdfcbank,"House No 111, Street 3, Bengaluru",0,1,0,1
txn_rzp_004067,mch_gadget_bazar,usr_37002,2563.61,GROCERY,CREDIT_CARD,18,0.0702,0,54.0,28.1,1,1,1,10,dev_fingerprint_ring_1,abuser_8@okicici,"Flat 103, Sector 62, Noida, UP",0,1,1,1
txn_rzp_004068,mch_hyper_grocery,usr_64584,11568.12,LUXURY_FASHION,UPI_COLLECT,45,0.1511,0,26.0,92.6,1,1,0,3,dev_hash_79059,user_302@okhdfcbank,"House No 227, Street 3, Bengaluru",0,0,0,0
