transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,velocity_1h_count,login_to_checkout_minutes,is_disposable_email,card_bin_country_match,upi_collect_prompted,delivery_dropzone_risk,is_otp_forwarding_active,remote_screen_share_active,vishing_call_in_progress,referred_from_phishing_link,sideloaded_apk_detected,domain_reputation_score,is_first_transfer_to_unknown_vpa,high_lottery_keyword_score,unusual_savings_drain_ratio,device_hash,vpa,delivery_address,scam_type,is_fraud
txn_rzp_009565,mch_quick_vouchers,usr_40864,71513.54,DIGITAL_VOUCHER,CREDIT_CARD,573,0.014672784839514674,2,24.8,64.25288756825924,0,0,1,2,2,26.3,0,1,0,0.13,0,0,0,0,0,88.4,0,0.8,0.06,dev_hash_30890,user_388@okhdfcbank,"House No 159, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_009566,mch_hyper_grocery,usr_97602,38809.22,JEWELRY,CREDIT_CARD,344,0.4378654527986856,0,136.9,71.2310503247406,0,0,0,1,2,52.8,1,1,0,0.14,0,0,0,0,0,79.7,0,10.3,0.08,dev_hash_13434,user_276@okhdfcbank,"House No 358, Bengaluru",CLEAN,0
txn_rzp_009567,mch_hyper_grocery,usr_25349,36265.99,LUXURY_FASHION,UPI_INTENT,55,0.11930326306278259,0,19.7,100.0,0,1,1,1,2,84.7,0,1,0,0.14,0,0,0,0,0,89.1,0,3.8,0.07,dev_hash_45191,user_678@okhdfcbank,"House No 421, Bengaluru",CLEAN,0
txn_rzp_009568,mch_luxe_jewels,usr_74317,84228.68,JEWELRY,UPI_INTENT,31,0.1548039641275734,0,35.7,65.72292513121758,0,1,0,2,1,11.8,0,1,0,0.11,0,0,0,0,0,97.7,0,1.3,0.19,dev_hash_61184,user_669@okhdfcbank,"House No 466, Bengaluru",CLEAN,0
txn_rzp_009569,mch_gadget_bazar,usr_92894,110131.24,INVESTMENT_FEE,DEBIT_CARD,131,0.12556136894938877,0,48.0,77.3867475418985,0,0,0,2,2,42.2,0,1,0,0.04,0,0,0,0,0,93.4,0,11.0,0.11,dev_hash_59926,user_344@okhdfcbank,"House No 413, Bengaluru",CLEAN,0
txn_rzp_009570,unknown_vpa_merchant,usr_11659,82979.06,ELECTRONICS,CREDIT_CARD,135,0.3354204737701201,0,118.5,74.08543803904564,1,1,0,2,1,86.1,0,1,0,0.24,0,0,0,0,0,96.6,0,7.5,0.09,dev_hash_19909,user_515@okhdfcbank,"House No 188, Bengaluru",CLEAN,0
txn_rzp_009571,mch_gadget_bazar,usr_58680,4960.79,FOOTWEAR,COD,16,0.06564736245219767,0,219.4,86.18165199450715,1,0,0,2,2,95.3,0,1,0,0.42,0,0,0,0,0,89.9,0,9.9,0.08,dev_hash_46161,user_841@okhdfcbank,"House No 214, Bengaluru",CLEAN,0
txn_rzp_009572,mch_gadget_bazar,usr_84260,2997.58,GROCERY,IMPS_NEFT,334,0.15504002071012538,0,105.5,87.70799278870342,0,1,0,2,3,85.0,0,1,0,0.06,0,0,0,0,0,95.9,0,4.8,0.04,dev_hash_75421,user_810@okhdfcbank,"House No 416, Bengaluru",CLEAN,0
txn_rzp_009573,p2p_lottery_claim,usr_14011,5478.62,LUXURY_FASHION,DEBIT_CARD,75,0.31640978725015906,0,34.6,100.0,1,1,0,1,1,75.9,0,1,0,0.21,0,0,0,0,0,93.6,0,11.2,0.2,dev_hash_85322,user_715@okhdfcbank,"House No 234, Bengaluru",CLEAN,0
txn_rzp_009574,mch_hyper_grocery,usr_30663,249.75,FOOTWEAR,IMPS_NEFT,169,0.48082754226077346,0,91.9,80.40459210691108,0,1,0,1,2,46.5,0,1,0,0.06,0,0,0,0,0,78.9,0,4.8,0.08,dev_hash_95061,user_467@okhdfcbank,"House No 364, Bengaluru",CLEAN,0
txn_rzp_009575,mch_gadget_bazar,usr_17792,53570.69,ELECTRONICS,UPI_COLLECT,200,0.08474469818203426,0,37.9,67.35388063697135,1,1,0,2,2,9.7,0,1,1,0.24,0,0,0,0,0,94.9,0,2.5,0.09,dev_hash_64502,user_586@okhdfcbank,"House No 489, Bengaluru",CLEAN,0
txn_rzp_009576,mch_gadget_bazar,usr_68383,16419.43,P2P_TRANSFER,COD,13,0.005949357997280075,0,129.5,85.15480890680784,0,1,0,2,2,196.4,0,0,0,0.06,0,0,0,0,0,82.0,0,6.7,0.08,dev_hash_85119,user_728@okhdfcbank,"House No 441, Bengaluru",CLEAN,0
txn_rzp_009577,mch_fashion_hub,usr_10544,13624.59,DIGITAL_VOUCHER,NETBANKING,517,0.1195314562849209,0,98.2,72.03597616026914,0,1,0,2,3,33.7,0,1,0,0.05,0,0,0,0,0,98.6,0,14.2,0.04,dev_hash_80066,user_507@okhdfcbank,"House No 52, Bengaluru",CLEAN,0
txn_rzp_009578,mch_hyper_grocery,usr_18605,113506.91,INVESTMENT_FEE,DEBIT_CARD,3,0.20157008304960242,0,13.9,64.13103777859885,1,1,0,2,1,26.0,1,1,0,0.95,0,0,0,0,0,87.0,0,1.3,0.18,dev_hash_80036,user_879@okhdfcbank,"House No 398, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_009579,mch_gadget_bazar,usr_53741,47328.82,ELECTRONICS,CREDIT_CARD,148,0.09548009160107794,0,30.1,84.17327728504333,0,1,0,2,3,56.8,0,1,0,0.17,0,0,0,0,0,98.1,0,3.6,0.1,dev_hash_60894,user_540@okhdfcbank,"House No 89, Bengaluru",CLEAN,0
txn_rzp_009580,p2p_lottery_claim,usr_91667,3428.97,GROCERY,NETBANKING,31,0.0877594007492832,0,33.5,66.40756121006072,0,1,0,1,1,6.8,0,1,0,0.04,0,0,0,0,0,98.9,0,0.6,0.11,dev_hash_66124,user_828@okhdfcbank,"House No 19, Bengaluru",CLEAN,0
txn_rzp_009581,unknown_vpa_merchant,usr_19978,28626.41,P2P_TRANSFER,UPI_COLLECT,26,0.24138173742418415,0,224.9,100.0,0,1,0,2,3,129.9,0,1,1,0.08,0,0,0,0,0,98.5,0,2.6,0.1,dev_hash_35373,user_606@okhdfcbank,"House No 325, Bengaluru",CLEAN,0
txn_rzp_009582,unknown_vpa_merchant,usr_42184,45739.78,JEWELRY,DEBIT_CARD,30,0.35060343532533467,0,205.8,76.92118919557252,1,1,0,2,1,123.5,0,1,0,0.19,0,0,0,0,0,82.6,0,8.7,0.11,dev_hash_70910,user_647@okhdfcbank,"House No 173, Bengaluru",CLEAN,0
txn_rzp_009583,mch_hyper_grocery,usr_14497,8922.41,DIGITAL_VOUCHER,UPI_COLLECT,47,0.05517933688449731,0,56.3,78.61382724200497,1,1,0,2,1,56.3,0,1,1,0.06,0,0,0,0,0,94.2,0,13.4,0.08,dev_hash_54614,bank_verification_124@paytm,"House No 46, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_009584,mch_quick_vouchers,usr_31624,93796.65,ELECTRONICS,UPI_INTENT,14,0.26572687554034624,0,15.5,73.26003339633742,1,1,0,1,3,14.7,0,1,0,0.15,0,0,0,0,0,91.9,0,13.7,0.05,dev_hash_11274,user_213@okhdfcbank,"House No 396, Bengaluru",CLEAN,0
txn_rzp_009585,unknown_vpa_merchant,usr_91913,4864.12,FOOTWEAR,COD,567,0.3481075088487721,0,74.1,69.87589795018722,0,1,0,2,2,81.1,0,1,0,0.12,0,0,0,0,0,78.9,0,14.3,0.05,dev_hash_57260,user_245@okhdfcbank,"House No 278, Bengaluru",CLEAN,0
txn_rzp_009586,p2p_lottery_claim,usr_25325,10470.7,DIGITAL_VOUCHER,IMPS_NEFT,8,0.25841291845818354,0,27.2,91.39638554430486,1,1,0,2,3,90.9,0,1,0,0.2,0,0,0,0,0,87.6,0,9.9,0.08,dev_hash_12079,user_135@okhdfcbank,"House No 155, Bengaluru",CLEAN,0
txn_rzp_009587,mch_gadget_bazar,usr_25126,140520.43,P2P_TRANSFER,COD,58,0.1363220956394269,0,4.2,77.60502386331918,0,1,0,1,1,0.2,0,1,0,0.17,0,0,0,0,0,97.2,0,0.3,0.03,dev_hash_58132,user_731@okhdfcbank,"House No 407, Bengaluru",CLEAN,0
txn_rzp_009588,mch_luxe_jewels,usr_47184,20114.84,LUXURY_FASHION,NETBANKING,85,0.01824445433309984,0,97.4,95.4420873363283,0,1,0,2,3,6.4,0,1,0,0.03,0,0,0,0,0,94.9,0,2.1,0.04,dev_hash_91718,user_748@okhdfcbank,"House No 110, Bengaluru",CLEAN,0
txn_rzp_009589,mch_luxe_jewels,usr_49737,38062.38,LUXURY_FASHION,UPI_INTENT,693,0.003706702755763789,0,221.6,68.0821723431837,0,1,0,1,2,2.3,0,1,0,0.2,0,0,0,0,0,98.5,0,7.3,0.08,dev_hash_45958,user_546@okhdfcbank,"House No 217, Bengaluru",CLEAN,0
txn_rzp_009590,mch_hyper_grocery,usr_46711,3905.05,DIGITAL_VOUCHER,DEBIT_CARD,275,0.3895813973450497,0,72.4,100.0,1,1,0,1,2,52.5,0,1,0,0.11,0,0,0,0,0,75.7,0,14.9,0.15,dev_hash_13558,user_363@okhdfcbank,"House No 485, Bengaluru",CLEAN,0
txn_rzp_009591,mch_gadget_bazar,usr_65834,21075.96,ELECTRONICS,DEBIT_CARD,163,0.1456502659068583,0,41.0,92.64091529891488,0,1,0,1,3,232.6,0,1,0,0.17,0,0,0,0,0,78.2,0,11.9,0.19,dev_hash_31028,user_758@okhdfcbank,"House No 21, Bengaluru",CLEAN,0
txn_rzp_009592,mch_quick_vouchers,usr_2506,17435.86,ELECTRONICS,DEBIT_CARD,36,0.09917840299522108,0,8.8,100.0,1,0,0,2,1,32.3,0,1,0,0.13,0,0,0,0,0,89.2,0,11.4,0.13,dev_hash_35394,user_568@okhdfcbank,"House No 12, Bengaluru",CLEAN,0
txn_rzp_009593,mch_gadget_bazar,usr_24924,14634.19,DIGITAL_VOUCHER,NETBANKING,223,0.04741503234362363,0,7.2,96.14261993554639,0,1,0,1,2,72.7,0,1,0,0.28,0,0,0,0,0,75.8,0,11.1,0.04,dev_hash_63112,user_167@okhdfcbank,"House No 21, Bengaluru",CLEAN,0
txn_rzp_009594,p2p_lottery_claim,usr_18461,43196.03,P2P_TRANSFER,NETBANKING,199,0.20589118256810449,0,78.0,72.24871731615897,0,1,0,1,1,109.3,0,1,0,0.13,0,0,0,0,0,85.8,0,4.5,0.13,dev_hash_56187,user_804@okhdfcbank,"House No 360, Bengaluru",CLEAN,0
txn_rzp_009595,mch_luxe_jewels,usr_54044,6220.05,DIGITAL_VOUCHER,DEBIT_CARD,483,0.054090638993296844,0,33.3,95.14313465994798,0,1,0,2,3,17.0,0,1,0,0.04,0,0,0,0,0,89.3,0,13.2,0.07,dev_hash_36906,user_778@okhdfcbank,"House No 495, Bengaluru",CLEAN,0
txn_rzp_009596,mch_hyper_grocery,usr_66581,33553.28,LUXURY_FASHION,CREDIT_CARD,76,0.21545654803974568,0,38.3,70.40918866544975,0,0,0,1,3,42.3,0,1,0,0.03,0,0,0,0,0,75.4,0,12.7,0.06,dev_hash_65834,user_314@okhdfcbank,"House No 24, Bengaluru",CLEAN,0
txn_rzp_009597,mch_hyper_grocery,usr_47128,3126.97,FOOTWEAR,UPI_INTENT,185,0.38252666049983275,0,37.0,77.94483281149175,0,1,0,1,3,121.7,0,1,0,0.06,0,0,0,0,0,78.4,0,11.3,0.12,dev_hash_52400,user_986@okhdfcbank,"House No 468, Bengaluru",CLEAN,0
txn_rzp_009598,mch_luxe_jewels,usr_99315,61449.67,JEWELRY,NETBANKING,357,0.3970388328815055,0,127.9,58.893636894018115,1,0,0,1,3,64.6,0,1,0,0.17,0,0,0,0,0,89.5,0,9.3,0.18,dev_hash_83812,user_368@okhdfcbank,"House No 272, Bengaluru",CLEAN,0
txn_rzp_009599,unknown_vpa_merchant,usr_53637,86641.35,ELECTRONICS,CREDIT_CARD,210,0.05077353910037079,0,42.6,98.47407223273956,0,1,0,1,1,4.9,0,1,0,0.15,0,0,0,0,0,93.6,0,3.5,0.1,dev_hash_38718,user_151@okhdfcbank,"House No 380, Bengaluru",CLEAN,0
txn_rzp_009600,mch_luxe_jewels,usr_79543,3926.87,FOOTWEAR,IMPS_NEFT,105,0.3585905973412679,0,72.3,68.98919217988998,0,1,0,2,3,8.9,0,1,0,0.03,0,0,0,0,0,86.4,0,14.0,0.02,dev_hash_15014,user_227@okhdfcbank,"House No 220, Bengaluru",CLEAN,0
txn_rzp_009601,mch_hyper_grocery,usr_53234,34154.11,P2P_TRANSFER,NETBANKING,2,0.35803021931400075,1,152.1,72.4808381817595,0,1,0,1,2,0.4,0,1,0,0.1,0,0,0,0,0,92.2,0,9.1,0.09,dev_hash_11459,user_545@okhdfcbank,"House No 406, Bengaluru",CLEAN,0
txn_rzp_009602,mch_hyper_grocery,usr_60481,22776.24,JEWELRY,IMPS_NEFT,247,0.4225422723906217,0,32.7,90.72832366303564,0,1,0,1,2,183.1,0,1,0,0.16,0,0,0,0,0,86.7,0,5.9,0.11,dev_hash_17346,user_539@okhdfcbank,"House No 153, Bengaluru",CLEAN,0
txn_rzp_009603,mch_fashion_hub,usr_67847,29032.72,ELECTRONICS,COD,315,0.16092198239518307,1,330.3,63.37591892722152,0,1,0,1,2,11.3,0,1,0,0.16,0,0,0,0,0,80.7,0,1.4,0.11,dev_hash_39211,user_926@okhdfcbank,"House No 327, Bengaluru",CLEAN,0
txn_rzp_009604,mch_fashion_hub,usr_10833,36134.66,GROCERY,COD,106,0.15053903692620133,0,62.9,12.8,0,1,0,1,2,63.8,0,1,0,0.22,1,1,1,0,0,79.8,0,7.0,0.08,dev_hash_63979,user_871@okhdfcbank,"House No 334, Bengaluru",OTP_VISHING_FRAUD,1
txn_rzp_009605,mch_quick_vouchers,usr_95319,43802.52,JEWELRY,CREDIT_CARD,146,0.12704929076641233,0,182.8,77.94884337846435,1,1,0,2,2,66.4,1,1,0,0.03,0,0,0,0,0,97.6,0,7.5,0.1,dev_hash_84311,user_261@okhdfcbank,"House No 71, Bengaluru",CLEAN,0
txn_rzp_009606,mch_fashion_hub,usr_7015,29800.01,JEWELRY,IMPS_NEFT,147,0.3235251724274048,0,153.8,60.47737892087282,1,1,0,1,3,41.0,0,1,0,0.12,0,0,0,0,0,85.4,0,6.1,0.1,dev_hash_49881,user_352@okhdfcbank,"House No 337, Bengaluru",CLEAN,0
txn_rzp_009607,mch_luxe_jewels,usr_89093,92460.98,P2P_TRANSFER,COD,151,0.34965530196653244,0,37.6,93.83074456512131,0,1,0,2,2,50.7,0,1,0,0.08,0,0,0,0,0,98.4,0,14.3,0.17,dev_hash_51572,user_703@okhdfcbank,"House No 84, Bengaluru",CLEAN,0
txn_rzp_009608,p2p_lottery_claim,usr_44937,7343.21,DIGITAL_VOUCHER,DEBIT_CARD,3,0.15911488031219698,0,9.3,78.90096841209834,0,1,0,1,3,10.4,1,1,0,0.08,0,0,0,0,0,84.4,0,4.5,0.14,dev_hash_76195,user_372@okhdfcbank,"House No 313, Bengaluru",CLEAN,0
txn_rzp_009609,mch_quick_vouchers,usr_45761,12059.38,DIGITAL_VOUCHER,UPI_COLLECT,711,0.23821580680691554,0,52.4,96.34007985098877,0,1,0,1,3,46.3,0,1,1,0.08,0,0,0,0,0,98.2,0,5.8,0.19,dev_hash_14454,user_444@okhdfcbank,"House No 168, Bengaluru",CLEAN,0
txn_rzp_009610,mch_luxe_jewels,usr_83182,90063.49,JEWELRY,IMPS_NEFT,309,0.06400602075906953,0,191.7,81.39287110392948,0,1,0,1,3,110.0,0,1,0,0.07,0,0,0,0,0,88.0,0,5.6,0.05,dev_hash_26169,user_657@okhdfcbank,"House No 400, Bengaluru",CLEAN,0
txn_rzp_009611,mch_luxe_jewels,usr_37541,1711.7,FOOTWEAR,COD,17,0.34619944031227035,0,4.3,31.054976826999727,0,1,0,2,3,15.7,0,1,0,0.01,0,0,0,0,0,81.0,0,14.2,0.15,dev_hash_93503,user_830@okhdfcbank,"House No 314, Bengaluru",CLEAN,0
txn_rzp_009612,mch_quick_vouchers,usr_96641,1630.8,DIGITAL_VOUCHER,IMPS_NEFT,4,0.09376959576167404,0,12.1,63.515714592752886,1,1,0,1,1,13.4,1,1,0,0.93,0,0,0,0,0,85.0,0,14.7,0.19,dev_hash_95188,user_608@okhdfcbank,"House No 394, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_009613,mch_gadget_bazar,usr_16343,30805.77,JEWELRY,CREDIT_CARD,312,0.07102635024817823,0,36.2,100.0,0,1,0,1,2,2.9,0,1,0,0.19,0,0,0,0,0,90.4,0,2.3,0.1,dev_hash_59559,user_435@okhdfcbank,"House No 105, Bengaluru",CLEAN,0
txn_rzp_009614,mch_hyper_grocery,usr_74684,34650.86,ELECTRONICS,NETBANKING,79,0.2444990545125432,0,18.3,51.35731278898583,0,1,0,1,1,68.9,0,1,0,0.01,0,0,0,0,0,83.2,0,0.3,0.16,dev_hash_24248,user_964@okhdfcbank,"House No 125, Bengaluru",CLEAN,0
txn_rzp_009615,unknown_vpa_merchant,usr_77421,11878.0,DIGITAL_VOUCHER,NETBANKING,161,0.05986437194877754,0,100.9,62.43609296901055,1,1,0,9,3,48.4,0,1,0,0.13,0,0,0,0,0,96.9,0,5.4,0.12,dev_fingerprint_ring_8,scam_bot_4@okicici,"Drop Hub 107, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_009616,mch_gadget_bazar,usr_22860,44489.65,ELECTRONICS,CREDIT_CARD,74,0.09354254879700798,0,43.1,92.18432119178136,1,1,0,2,1,62.2,0,1,0,0.17,0,0,0,0,0,95.0,0,2.3,0.14,dev_hash_63631,user_233@okhdfcbank,"House No 234, Bengaluru",CLEAN,0
txn_rzp_009617,mch_luxe_jewels,usr_49936,15288.09,INVESTMENT_FEE,UPI_INTENT,33,0.06312018601434571,0,112.0,56.506279313623736,0,1,1,1,1,14.2,0,1,0,0.5,0,0,0,0,0,90.7,0,5.4,0.11,dev_hash_30181,user_926@okhdfcbank,"House No 56, Bengaluru",CLEAN,0
txn_rzp_009618,mch_gadget_bazar,usr_27129,4066.04,GROCERY,CREDIT_CARD,267,0.125722548786309,1,7.9,60.03871072538914,1,1,0,2,2,16.0,0,1,0,0.14,0,0,0,0,0,96.8,0,8.7,0.16,dev_hash_69686,user_510@okhdfcbank,"House No 111, Bengaluru",CLEAN,0
txn_rzp_009619,mch_luxe_jewels,usr_13581,93581.09,LUXURY_FASHION,COD,244,0.6787,0,16.6,100.0,0,1,0,1,3,63.4,0,1,0,0.1,0,0,0,0,0,95.7,0,5.1,0.09,dev_hash_32870,user_535@okhdfcbank,"House No 409, Bengaluru",RETURN_FRAUD,1
txn_rzp_009620,mch_quick_vouchers,usr_80913,2101.74,FOOTWEAR,UPI_INTENT,38,0.055809046531480104,1,13.6,55.673117006609296,0,1,0,2,2,6.1,0,1,0,0.14,0,0,0,1,1,16.0,0,6.3,0.17,dev_hash_14685,user_706@okhdfcbank,"House No 463, Bengaluru",PHISHING_LINK_MALWARE,1
txn_rzp_009621,p2p_lottery_claim,usr_33648,23303.68,LUXURY_FASHION,IMPS_NEFT,211,0.08575619972309421,0,88.9,93.16517762579176,0,1,0,2,1,1.0,0,1,0,0.32,0,0,0,0,0,94.8,0,10.5,0.03,dev_hash_11901,user_542@okhdfcbank,"House No 433, Bengaluru",CLEAN,0
txn_rzp_009622,mch_fashion_hub,usr_19375,82856.1,ELECTRONICS,NETBANKING,40,0.013296758376049449,0,57.8,77.91435114809087,1,1,0,1,3,160.0,0,1,0,0.01,0,0,0,0,0,82.2,0,13.8,0.15,dev_hash_56656,user_365@okhdfcbank,"House No 397, Bengaluru",CLEAN,0
txn_rzp_009623,mch_hyper_grocery,usr_14115,72599.25,ELECTRONICS,NETBANKING,86,0.12840417948029242,0,41.8,82.89876681767615,0,1,0,2,3,3.8,0,1,0,0.0,0,0,0,0,0,96.8,0,1.3,0.1,dev_hash_68333,user_624@okhdfcbank,"House No 193, Bengaluru",CLEAN,0
txn_rzp_009624,mch_hyper_grocery,usr_47005,8739.37,LUXURY_FASHION,COD,116,0.3156913307550866,0,126.7,73.18831672454989,0,1,0,1,3,35.7,0,1,0,0.15,0,0,0,0,0,93.3,0,11.0,0.18,dev_hash_88513,user_373@okhdfcbank,"House No 23, Bengaluru",CLEAN,0
txn_rzp_009625,mch_gadget_bazar,usr_25841,131689.61,P2P_TRANSFER,IMPS_NEFT,61,0.08267690585676608,0,29.1,69.64427991776168,0,1,0,2,2,43.7,0,1,0,0.55,0,0,0,0,0,81.1,0,10.4,0.05,dev_hash_24716,user_318@okhdfcbank,"House No 217, Bengaluru",CLEAN,0
txn_rzp_009626,unknown_vpa_merchant,usr_5593,41286.34,LUXURY_FASHION,DEBIT_CARD,168,0.18825877518998932,0,8.2,100.0,0,1,0,1,1,8.5,0,1,0,0.16,0,0,0,0,0,79.8,0,7.1,0.15,dev_hash_82479,user_985@okhdfcbank,"House No 336, Bengaluru",CLEAN,0
txn_rzp_009627,mch_fashion_hub,usr_6169,3108.85,ELECTRONICS,COD,39,0.6063,0,67.3,95.52187401422275,1,1,0,2,2,24.3,0,1,0,0.04,0,0,0,0,0,75.2,0,3.5,0.13,dev_hash_18239,user_220@okhdfcbank,"House No 191, Bengaluru",RETURN_FRAUD,1
txn_rzp_009628,mch_hyper_grocery,usr_41139,71729.99,P2P_TRANSFER,NETBANKING,9,0.41934367540336964,0,51.1,75.26053152437247,1,1,0,1,1,2.4,0,1,0,0.09,0,0,0,0,0,78.9,0,14.7,0.08,dev_hash_56607,user_873@okhdfcbank,"House No 56, Bengaluru",CLEAN,0
txn_rzp_009629,mch_fashion_hub,usr_52123,3760.2,GROCERY,DEBIT_CARD,12,0.21309013416852135,0,43.1,91.2766877917795,0,1,0,2,2,39.5,0,1,0,0.11,0,0,0,0,0,97.4,0,12.2,0.13,dev_hash_56144,user_634@okhdfcbank,"House No 272, Bengaluru",CLEAN,0
txn_rzp_009630,mch_gadget_bazar,usr_3040,54689.32,P2P_TRANSFER,UPI_COLLECT,104,0.08844793336563908,0,1.5,98.42562570640351,0,1,0,1,1,116.5,0,1,1,0.16,0,0,0,0,0,75.8,0,6.7,0.1,dev_hash_28951,user_901@okhdfcbank,"House No 23, Bengaluru",CLEAN,0
txn_rzp_009631,mch_gadget_bazar,usr_52652,62941.78,ELECTRONICS,CREDIT_CARD,184,0.02730813687788937,0,103.0,78.90766235889274,0,1,1,1,3,33.2,0,1,0,0.2,0,0,0,0,0,91.4,0,9.8,0.11,dev_hash_88721,user_319@okhdfcbank,"House No 462, Bengaluru",CLEAN,0
txn_rzp_009632,unknown_vpa_merchant,usr_58288,2057.26,FOOTWEAR,UPI_INTENT,58,0.24285441098078006,2,69.6,84.52393959470055,1,1,0,1,1,1.3,0,1,0,0.09,0,0,0,0,0,90.3,0,3.2,0.04,dev_hash_66860,user_996@okhdfcbank,"House No 469, Bengaluru",CLEAN,0
txn_rzp_009633,p2p_lottery_claim,usr_94938,37635.67,ELECTRONICS,COD,166,0.6839,0,66.2,45.3301362103748,0,1,0,2,3,4.9,0,1,0,0.03,0,0,0,0,0,79.6,0,3.3,0.04,dev_hash_44405,user_257@okhdfcbank,"House No 255, Bengaluru",RETURN_FRAUD,1
txn_rzp_009634,p2p_lottery_claim,usr_67822,15770.81,P2P_TRANSFER,COD,409,0.29380613270593425,0,299.5,60.528483730342586,0,1,0,1,1,57.1,0,1,0,0.04,0,0,0,0,0,95.7,0,9.6,0.14,dev_hash_37738,user_916@okhdfcbank,"House No 459, Bengaluru",CLEAN,0
txn_rzp_009635,mch_gadget_bazar,usr_66274,37613.42,LUXURY_FASHION,IMPS_NEFT,608,0.33869407550330877,0,0.3,100.0,0,1,0,1,2,0.8,0,1,0,0.24,0,0,0,0,0,83.1,0,12.5,0.04,dev_hash_87048,user_117@okhdfcbank,"House No 212, Bengaluru",ACCOUNT_TAKEOVER,1
txn_rzp_009636,p2p_lottery_claim,usr_69240,3852.49,FOOTWEAR,DEBIT_CARD,43,0.23477836752406875,0,103.0,76.6122272872195,1,1,0,1,2,49.8,0,1,0,0.31,0,0,0,0,0,97.9,0,0.4,0.15,dev_hash_31582,user_228@okhdfcbank,"House No 480, Bengaluru",CLEAN,0
txn_rzp_009637,mch_luxe_jewels,usr_29582,84120.6,INVESTMENT_FEE,NETBANKING,62,0.12224572073968812,0,84.2,58.73036256046228,1,1,0,2,2,21.6,0,1,0,0.16,0,0,0,0,0,83.6,0,10.8,0.13,dev_hash_36066,user_726@okhdfcbank,"House No 155, Bengaluru",CLEAN,0
txn_rzp_009638,p2p_lottery_claim,usr_13020,70421.37,INVESTMENT_FEE,NETBANKING,421,0.12985466357647502,1,41.4,91.15806587744741,0,0,1,2,1,28.3,0,1,0,0.06,0,0,0,0,0,85.8,0,9.7,0.18,dev_hash_73584,user_798@okhdfcbank,"House No 470, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_009639,unknown_vpa_merchant,usr_13604,14258.19,LUXURY_FASHION,DEBIT_CARD,217,0.30474382227362207,0,60.8,96.45697148442841,1,1,0,1,1,58.5,0,1,0,0.37,0,0,0,0,0,75.8,0,4.1,0.11,dev_hash_98565,user_152@okhdfcbank,"House No 59, Bengaluru",CLEAN,0
txn_rzp_009640,mch_luxe_jewels,usr_73082,126184.76,P2P_TRANSFER,DEBIT_CARD,105,0.07978352907137759,0,46.6,65.74059444168665,1,1,0,2,2,45.5,0,1,0,0.27,0,0,0,0,0,89.6,0,5.6,0.06,dev_hash_24389,user_944@okhdfcbank,"House No 82, Bengaluru",CLEAN,0
txn_rzp_009641,mch_fashion_hub,usr_50176,32110.7,LUXURY_FASHION,CREDIT_CARD,224,0.0733491164473169,0,24.6,76.51481567340068,0,1,0,2,3,100.8,0,1,0,0.13,0,0,0,0,0,97.5,0,13.9,0.08,dev_hash_71718,user_477@okhdfcbank,"House No 99, Bengaluru",CLEAN,0
txn_rzp_009642,mch_luxe_jewels,usr_80835,56628.76,INVESTMENT_FEE,IMPS_NEFT,553,0.011906897114220813,0,52.9,58.737048956601384,0,1,0,1,2,100.4,0,1,0,0.06,0,0,0,0,0,75.2,0,4.6,0.18,dev_hash_80191,user_182@okhdfcbank,"House No 192, Bengaluru",CLEAN,0
txn_rzp_009643,mch_gadget_bazar,usr_65280,2498.38,GROCERY,CREDIT_CARD,195,0.32822222520943056,0,15.0,83.41365377191549,1,1,0,2,3,62.7,0,1,0,0.06,0,0,0,0,0,91.0,0,8.1,0.03,dev_hash_87004,user_426@okhdfcbank,"House No 298, Bengaluru",CLEAN,0
txn_rzp_009644,mch_hyper_grocery,usr_38720,59110.17,ELECTRONICS,UPI_INTENT,121,0.24214996949469994,3,121.1,77.42788051336736,0,1,0,1,2,65.6,0,1,0,0.19,0,0,0,0,0,87.6,0,11.2,0.1,dev_hash_32270,user_216@okhdfcbank,"House No 13, Bengaluru",CLEAN,0
txn_rzp_009645,mch_gadget_bazar,usr_95274,6406.11,DIGITAL_VOUCHER,CREDIT_CARD,239,0.1044141813740302,0,1.3,45.19570792185874,1,1,0,18,2,9.4,0,1,0,0.06,0,0,0,0,0,88.7,0,4.2,0.07,dev_fingerprint_ring_8,scam_bot_23@okicici,"Drop Hub 118, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_009646,mch_hyper_grocery,usr_98192,9376.64,JEWELRY,NETBANKING,71,0.06278875113767186,0,221.5,85.2658503697019,0,1,0,2,1,7.2,0,1,0,0.03,0,0,0,0,0,94.6,0,12.8,0.1,dev_hash_48321,user_192@okhdfcbank,"House No 124, Bengaluru",CLEAN,0
