transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,velocity_1h_count,login_to_checkout_minutes,is_disposable_email,card_bin_country_match,upi_collect_prompted,delivery_dropzone_risk,device_hash,vpa,delivery_address,scam_type,is_fraud
txn_rzp_005753,mch_quick_vouchers,usr_72501,2787.82,FOOTWEAR,NETBANKING,209,0.24580579159197377,0,44.6,71.16372563045562,1,1,0,1,1,31.0,0,1,0,0.04,dev_hash_33032,user_385@okhdfcbank,"House No 363, Bengaluru",CLEAN,0
txn_rzp_005754,mch_luxe_jewels,usr_22012,3082.21,FOOTWEAR,CREDIT_CARD,182,0.1907980972684323,1,66.5,64.34516802120157,1,1,0,2,3,16.3,0,1,0,0.22,dev_hash_26707,user_614@okhdfcbank,"House No 496, Bengaluru",CLEAN,0
txn_rzp_005755,mch_quick_vouchers,usr_93087,38555.95,LUXURY_FASHION,CREDIT_CARD,627,0.19891742916705396,0,6.7,44.852011259571555,1,0,0,2,1,63.6,0,1,0,0.18,dev_hash_86463,user_951@okhdfcbank,"House No 3, Bengaluru",CLEAN,0
txn_rzp_005756,mch_hyper_grocery,usr_83658,5657.85,LUXURY_FASHION,COD,390,0.024601625956316337,0,116.5,77.95249495398494,0,1,0,1,2,77.7,0,1,0,0.03,dev_hash_89704,user_283@okhdfcbank,"House No 453, Bengaluru",CLEAN,0
txn_rzp_005757,mch_luxe_jewels,usr_75486,28392.12,LUXURY_FASHION,UPI_COLLECT,207,0.20127194433454268,0,63.3,25.9,0,1,0,1,2,3.4,0,1,1,0.21,dev_hash_58038,razorpay_verify_657@paytm,"House No 131, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_005758,mch_gadget_bazar,usr_94181,40525.89,LUXURY_FASHION,COD,221,0.037269690257179335,0,45.4,61.50276329681888,0,1,0,1,2,73.0,0,1,0,0.44,dev_hash_89001,user_692@okhdfcbank,"House No 291, Bengaluru",CLEAN,0
txn_rzp_005759,mch_gadget_bazar,usr_21312,9782.87,LUXURY_FASHION,NETBANKING,278,0.4167065835342791,0,16.9,79.2608470096939,0,1,0,2,3,80.1,0,1,0,0.63,dev_hash_31041,user_249@okhdfcbank,"House No 240, Bengaluru",CLEAN,0
txn_rzp_005760,mch_fashion_hub,usr_60084,67076.34,JEWELRY,DEBIT_CARD,192,0.0033778305523055976,0,305.3,77.04960928634021,0,0,0,2,2,10.1,0,1,0,0.15,dev_hash_10457,user_564@okhdfcbank,"House No 20, Bengaluru",CLEAN,0
txn_rzp_005761,mch_fashion_hub,usr_31308,4150.16,GROCERY,UPI_COLLECT,6,0.08465783172090782,0,9.7,38.2,0,1,0,1,1,6.6,0,1,1,0.22,dev_hash_75583,razorpay_verify_857@paytm,"House No 60, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_005762,mch_luxe_jewels,usr_97325,662.88,GROCERY,UPI_INTENT,253,0.2397852696954143,0,209.4,99.04687463822992,0,1,0,1,3,57.8,0,1,0,0.2,dev_hash_56326,user_896@okhdfcbank,"House No 231, Bengaluru",CLEAN,0
txn_rzp_005763,mch_hyper_grocery,usr_79116,8699.02,DIGITAL_VOUCHER,DEBIT_CARD,264,0.1451410696828079,0,38.5,100.0,0,1,0,2,2,69.8,1,1,0,0.19,dev_hash_96095,user_164@okhdfcbank,"House No 292, Bengaluru",CLEAN,0
txn_rzp_005764,mch_quick_vouchers,usr_17767,4460.77,DIGITAL_VOUCHER,CREDIT_CARD,84,0.13753002063151915,0,38.5,100.0,0,1,0,2,3,65.4,0,1,0,0.08,dev_hash_57233,user_413@okhdfcbank,"House No 407, Bengaluru",CLEAN,0
txn_rzp_005765,mch_quick_vouchers,usr_60027,331.74,GROCERY,CREDIT_CARD,2,0.14547833886772113,0,116.6,60.8421448681511,0,1,0,2,2,19.9,1,1,0,0.94,dev_hash_54690,user_407@okhdfcbank,"House No 335, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_005766,mch_hyper_grocery,usr_74609,72506.4,ELECTRONICS,COD,129,0.7418,0,1.6,87.6956348425372,1,1,1,2,3,6.0,0,1,0,0.25,dev_hash_47929,user_893@okhdfcbank,"House No 288, Bengaluru",RETURN_FRAUD,1
txn_rzp_005767,mch_luxe_jewels,usr_78865,2152.04,FOOTWEAR,COD,38,0.03732542988624461,0,17.5,96.72579546409162,0,1,0,1,1,301.6,0,1,0,0.02,dev_hash_23081,user_632@okhdfcbank,"House No 282, Bengaluru",CLEAN,0
txn_rzp_005768,mch_luxe_jewels,usr_12780,49220.27,ELECTRONICS,UPI_INTENT,365,0.15295765383452858,0,6.3,64.10917168776257,0,1,0,1,1,5.4,0,1,0,0.15,dev_hash_65402,user_534@okhdfcbank,"House No 447, Bengaluru",CLEAN,0
txn_rzp_005769,mch_quick_vouchers,usr_32945,4382.08,DIGITAL_VOUCHER,COD,185,0.32905106500532233,0,269.5,82.05429597990494,0,1,0,2,2,0.3,0,1,0,0.22,dev_hash_68076,user_262@okhdfcbank,"House No 42, Bengaluru",CLEAN,0
txn_rzp_005770,mch_luxe_jewels,usr_73995,38353.19,JEWELRY,UPI_COLLECT,150,0.24198835499607407,2,12.2,64.38382846423663,0,1,0,2,1,2.0,0,1,1,0.02,dev_hash_97696,user_998@okhdfcbank,"House No 300, Bengaluru",CLEAN,0
txn_rzp_005771,mch_quick_vouchers,usr_53972,1843.01,FOOTWEAR,DEBIT_CARD,31,0.0771128196374666,0,76.3,65.19616278480925,1,1,0,1,2,27.2,0,1,0,0.04,dev_hash_22050,user_276@okhdfcbank,"House No 375, Bengaluru",CLEAN,0
txn_rzp_005772,mch_gadget_bazar,usr_65578,4874.7,GROCERY,CREDIT_CARD,520,0.09134186951616623,0,148.8,65.91769325284365,0,1,0,1,2,10.3,0,1,0,0.06,dev_hash_64454,user_341@okhdfcbank,"House No 482, Bengaluru",CLEAN,0
txn_rzp_005773,mch_fashion_hub,usr_4454,739.82,GROCERY,NETBANKING,173,0.19922011383879082,0,207.6,100.0,1,1,0,1,3,26.4,0,1,0,0.04,dev_hash_39395,user_953@okhdfcbank,"House No 427, Bengaluru",CLEAN,0
txn_rzp_005774,mch_gadget_bazar,usr_33773,23046.29,ELECTRONICS,COD,145,0.7879,0,5.6,76.70548097547548,0,1,0,2,2,149.0,0,1,0,0.44,dev_hash_53482,user_729@okhdfcbank,"House No 55, Bengaluru",RETURN_FRAUD,1
txn_rzp_005775,mch_quick_vouchers,usr_23077,61359.38,JEWELRY,DEBIT_CARD,361,0.07387195796757921,2,26.8,61.058602504205375,0,1,0,1,2,21.7,0,1,0,0.07,dev_hash_19149,user_294@okhdfcbank,"House No 259, Bengaluru",CLEAN,0
txn_rzp_005776,mch_quick_vouchers,usr_1928,94220.12,JEWELRY,UPI_COLLECT,326,0.08913798861152032,0,30.3,55.444937003436095,1,1,0,1,2,10.2,0,1,1,0.12,dev_hash_97115,user_733@okhdfcbank,"House No 316, Bengaluru",CLEAN,0
txn_rzp_005777,mch_luxe_jewels,usr_63555,2109.03,FOOTWEAR,UPI_COLLECT,209,0.021363011632981054,0,15.7,62.13880708302496,0,1,0,1,1,1.8,0,0,1,0.01,dev_hash_52000,user_677@okhdfcbank,"House No 176, Bengaluru",CLEAN,0
txn_rzp_005778,mch_quick_vouchers,usr_48124,12040.54,DIGITAL_VOUCHER,DEBIT_CARD,187,0.05316454398203083,0,26.2,94.71766253599893,0,1,0,1,3,38.1,0,1,0,0.05,dev_hash_35500,user_606@okhdfcbank,"House No 80, Bengaluru",CLEAN,0
txn_rzp_005779,mch_quick_vouchers,usr_57236,1192.5,ELECTRONICS,CREDIT_CARD,62,0.2949034411430605,0,11.0,76.72493237923044,0,1,0,1,9,4.6,0,0,0,0.02,dev_hash_50090,user_666@okhdfcbank,"House No 475, Bengaluru",CARDING_VELOCITY,1
txn_rzp_005780,mch_gadget_bazar,usr_66168,58074.68,ELECTRONICS,COD,135,0.05062794982578938,0,12.3,93.47361663996405,1,1,0,2,3,13.3,0,1,0,0.24,dev_hash_92497,user_901@okhdfcbank,"House No 23, Bengaluru",CLEAN,0
txn_rzp_005781,mch_gadget_bazar,usr_66357,22531.47,LUXURY_FASHION,UPI_COLLECT,264,0.1540058902181322,1,18.9,77.11078256700527,0,1,0,1,2,102.3,0,1,1,0.08,dev_hash_99651,user_157@okhdfcbank,"House No 61, Bengaluru",CLEAN,0
txn_rzp_005782,mch_luxe_jewels,usr_87099,61299.38,ELECTRONICS,DEBIT_CARD,244,0.1999250141168621,0,67.1,100.0,1,1,0,1,2,5.7,0,1,0,0.21,dev_hash_84769,user_596@okhdfcbank,"House No 369, Bengaluru",CLEAN,0
txn_rzp_005783,mch_quick_vouchers,usr_59658,64575.95,LUXURY_FASHION,COD,324,0.4862,0,4.7,92.68740879652255,0,1,0,2,2,7.6,0,1,0,0.12,dev_hash_49496,user_365@okhdfcbank,"House No 181, Bengaluru",RETURN_FRAUD,1
txn_rzp_005784,mch_gadget_bazar,usr_94141,31011.2,LUXURY_FASHION,UPI_INTENT,147,0.18886753620967633,0,100.4,97.6436217492838,1,1,0,1,2,42.5,0,1,0,0.32,dev_hash_26808,user_796@okhdfcbank,"House No 169, Bengaluru",CLEAN,0
txn_rzp_005785,mch_fashion_hub,usr_48168,52846.29,JEWELRY,DEBIT_CARD,819,0.3436254942909691,2,0.3,67.88037952231241,0,1,1,1,2,1.7,0,1,0,0.04,dev_hash_34181,user_123@okhdfcbank,"House No 133, Bengaluru",ACCOUNT_TAKEOVER,1
txn_rzp_005786,mch_hyper_grocery,usr_27255,77127.39,ELECTRONICS,COD,230,0.847,0,2.6,85.64797495135855,1,1,0,2,1,31.3,0,1,0,0.0,dev_hash_17725,user_111@okhdfcbank,"House No 199, Bengaluru",RETURN_FRAUD,1
txn_rzp_005787,mch_fashion_hub,usr_69867,2303.5,GROCERY,DEBIT_CARD,93,0.14022681138359977,0,5.9,72.17846391311812,0,0,0,1,3,8.2,0,1,0,0.01,dev_hash_92929,user_153@okhdfcbank,"House No 16, Bengaluru",CLEAN,0
txn_rzp_005788,mch_gadget_bazar,usr_62443,30213.33,LUXURY_FASHION,UPI_COLLECT,6,0.04392870378532321,0,23.4,83.68782928192778,0,1,0,1,2,25.0,0,1,1,0.19,dev_hash_62457,user_793@okhdfcbank,"House No 255, Bengaluru",CLEAN,0
txn_rzp_005789,mch_hyper_grocery,usr_23001,1358.21,DIGITAL_VOUCHER,DEBIT_CARD,350,0.23963828954117422,0,194.7,50.47625031744715,0,1,0,2,1,21.7,0,0,0,0.07,dev_hash_53094,user_346@okhdfcbank,"House No 407, Bengaluru",CLEAN,0
txn_rzp_005790,mch_hyper_grocery,usr_59299,17239.76,JEWELRY,DEBIT_CARD,127,0.04937952564947533,0,37.2,94.47340722555583,0,1,0,2,1,27.0,0,1,0,0.11,dev_hash_31737,user_263@okhdfcbank,"House No 412, Bengaluru",CLEAN,0
txn_rzp_005791,mch_gadget_bazar,usr_28203,1554.68,FOOTWEAR,NETBANKING,644,0.2359641106924326,0,92.8,62.17131665893886,1,1,0,1,1,19.6,0,1,0,0.25,dev_hash_92447,user_476@okhdfcbank,"House No 195, Bengaluru",CLEAN,0
txn_rzp_005792,mch_fashion_hub,usr_43154,74942.37,JEWELRY,NETBANKING,149,0.3402724228953312,1,12.1,64.23587279239793,0,1,0,2,3,63.7,0,1,0,0.05,dev_hash_69429,user_424@okhdfcbank,"House No 464, Bengaluru",CLEAN,0
txn_rzp_005793,mch_gadget_bazar,usr_90616,1832.1,GROCERY,UPI_COLLECT,45,0.15120278391743908,0,82.7,84.59932513727036,0,1,0,1,3,95.0,0,1,1,0.64,dev_hash_27005,user_969@okhdfcbank,"House No 45, Bengaluru",CLEAN,0
txn_rzp_005794,mch_luxe_jewels,usr_32406,2647.67,GROCERY,UPI_COLLECT,143,0.247509768957082,0,12.9,57.67629201083648,0,1,0,2,1,64.2,0,1,1,0.26,dev_hash_34223,user_245@okhdfcbank,"House No 258, Bengaluru",CLEAN,0
txn_rzp_005795,mch_quick_vouchers,usr_62929,38063.78,DIGITAL_VOUCHER,UPI_INTENT,2,0.1253327582427487,0,25.7,11.7,1,1,0,13,1,15.9,0,1,0,0.08,dev_fingerprint_ring_8,scam_bot_14@okicici,"Drop Hub 103, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_005796,mch_hyper_grocery,usr_90983,1317.09,GROCERY,CREDIT_CARD,76,0.026544180531198502,0,0.4,91.1874588945822,0,1,0,2,2,41.5,0,1,0,0.0,dev_hash_30908,user_759@okhdfcbank,"House No 222, Bengaluru",CLEAN,0
txn_rzp_005797,mch_fashion_hub,usr_22704,578.76,GROCERY,DEBIT_CARD,1,0.3890827015139755,0,142.6,85.1707967736572,0,1,0,1,1,53.9,0,1,0,0.1,dev_hash_37417,user_676@okhdfcbank,"House No 382, Bengaluru",CLEAN,0
txn_rzp_005798,mch_hyper_grocery,usr_54261,3438.66,FOOTWEAR,DEBIT_CARD,525,0.29720353277024836,0,25.4,75.85899834860103,1,1,1,2,2,56.0,0,1,0,0.25,dev_hash_37392,user_837@okhdfcbank,"House No 301, Bengaluru",CLEAN,0
txn_rzp_005799,mch_fashion_hub,usr_87079,3419.39,FOOTWEAR,CREDIT_CARD,306,0.06909118954771731,0,27.7,80.01361854621476,0,1,0,2,1,22.3,0,1,0,0.24,dev_hash_11299,user_962@okhdfcbank,"House No 367, Bengaluru",CLEAN,0
txn_rzp_005800,mch_gadget_bazar,usr_3893,74459.77,ELECTRONICS,NETBANKING,76,0.19610946595743198,0,31.4,87.66878431551149,1,1,1,2,2,10.9,0,0,0,0.01,dev_hash_33151,user_384@okhdfcbank,"House No 51, Bengaluru",CLEAN,0
txn_rzp_005801,mch_gadget_bazar,usr_84986,26188.74,LUXURY_FASHION,CREDIT_CARD,49,0.10144167979963951,0,1.5,72.22772600915228,0,1,0,1,3,26.0,0,1,0,0.1,dev_hash_73409,user_328@okhdfcbank,"House No 376, Bengaluru",CLEAN,0
txn_rzp_005802,mch_gadget_bazar,usr_62302,26720.6,LUXURY_FASHION,UPI_COLLECT,207,0.0958511002681389,1,106.9,82.89321101941059,1,1,0,1,3,33.9,1,1,1,0.33,dev_hash_19807,user_574@okhdfcbank,"House No 431, Bengaluru",CLEAN,0
txn_rzp_005803,mch_hyper_grocery,usr_78753,24385.41,JEWELRY,DEBIT_CARD,126,0.19687401694267045,0,30.8,63.377714129997415,1,1,0,2,2,61.1,0,0,0,0.17,dev_hash_41281,user_741@okhdfcbank,"House No 274, Bengaluru",CLEAN,0
txn_rzp_005804,mch_fashion_hub,usr_49805,35023.35,LUXURY_FASHION,UPI_COLLECT,210,0.10446730129180466,0,54.8,95.22801724739355,0,1,0,1,1,17.8,0,1,1,0.25,dev_hash_15480,user_171@okhdfcbank,"House No 202, Bengaluru",CLEAN,0
txn_rzp_005805,mch_luxe_jewels,usr_49283,41426.25,ELECTRONICS,CREDIT_CARD,42,0.1418378715288871,0,50.1,72.34226409632038,1,1,0,1,1,8.3,0,1,0,0.33,dev_hash_99673,user_540@okhdfcbank,"House No 202, Bengaluru",CLEAN,0
txn_rzp_005806,mch_quick_vouchers,usr_58435,22984.71,JEWELRY,NETBANKING,120,0.23035735396309226,0,43.5,82.58492494664685,0,1,0,2,3,21.3,1,1,0,0.31,dev_hash_12506,user_372@okhdfcbank,"House No 197, Bengaluru",CLEAN,0
txn_rzp_005807,mch_fashion_hub,usr_93136,84932.31,ELECTRONICS,CREDIT_CARD,126,0.004657039154267987,0,163.1,65.42882087960177,0,1,0,2,1,10.3,0,1,0,0.25,dev_hash_42297,user_137@okhdfcbank,"House No 233, Bengaluru",CLEAN,0
txn_rzp_005808,mch_quick_vouchers,usr_91996,45272.83,JEWELRY,CREDIT_CARD,80,0.21345033847196673,0,113.5,77.46528982188774,0,1,0,2,1,14.6,0,1,0,0.17,dev_hash_32705,user_702@okhdfcbank,"House No 320, Bengaluru",CLEAN,0
txn_rzp_005809,mch_hyper_grocery,usr_35036,1517.91,GROCERY,COD,25,0.21085447628557846,0,14.2,71.7226254816912,0,1,0,2,1,24.8,0,1,0,0.05,dev_hash_75241,user_171@okhdfcbank,"House No 90, Bengaluru",CLEAN,0
txn_rzp_005810,mch_gadget_bazar,usr_5878,2229.86,FOOTWEAR,UPI_INTENT,101,0.172422153641816,0,142.3,72.64797079959156,0,1,0,2,3,11.7,0,1,0,0.2,dev_hash_90446,user_617@okhdfcbank,"House No 432, Bengaluru",CLEAN,0
txn_rzp_005811,mch_hyper_grocery,usr_96378,83366.72,ELECTRONICS,UPI_COLLECT,13,0.10987621065904839,0,73.2,28.5,1,1,0,2,2,31.0,0,0,1,0.09,dev_hash_36293,razorpay_verify_437@paytm,"House No 333, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_005812,mch_quick_vouchers,usr_51050,4949.11,FOOTWEAR,COD,398,0.10393960211243403,0,10.3,83.86238852453019,1,1,0,2,1,60.3,1,1,0,0.39,dev_hash_68043,user_998@okhdfcbank,"House No 419, Bengaluru",CLEAN,0
txn_rzp_005813,mch_hyper_grocery,usr_39746,39466.18,LUXURY_FASHION,COD,476,0.02128704182016413,0,21.9,85.73175249465918,0,1,0,1,1,39.1,0,1,0,0.48,dev_hash_62402,user_930@okhdfcbank,"House No 157, Bengaluru",CLEAN,0
txn_rzp_005814,mch_luxe_jewels,usr_58840,2987.1,GROCERY,UPI_INTENT,14,0.16105744900658533,0,132.3,74.3856679640244,1,1,0,1,2,32.4,0,1,0,0.03,dev_hash_88370,user_111@okhdfcbank,"House No 452, Bengaluru",CLEAN,0
txn_rzp_005815,mch_luxe_jewels,usr_91396,25547.53,ELECTRONICS,UPI_INTENT,52,0.13847461571069583,0,28.5,60.6018845248538,0,1,0,1,3,44.0,0,1,0,0.0,dev_hash_15934,user_271@okhdfcbank,"House No 385, Bengaluru",CLEAN,0
txn_rzp_005816,mch_gadget_bazar,usr_31906,12254.3,DIGITAL_VOUCHER,CREDIT_CARD,3,0.21093850899314492,0,113.3,62.93026940325599,1,1,0,1,1,48.7,0,1,0,0.09,dev_hash_83765,user_237@okhdfcbank,"House No 37, Bengaluru",CLEAN,0
txn_rzp_005817,mch_hyper_grocery,usr_19300,30406.39,LUXURY_FASHION,NETBANKING,14,0.3619883833674688,0,23.3,76.93770502953133,0,1,0,1,3,149.3,0,1,0,0.05,dev_hash_73827,user_278@okhdfcbank,"House No 477, Bengaluru",CLEAN,0
txn_rzp_005818,mch_gadget_bazar,usr_20466,29195.69,JEWELRY,UPI_COLLECT,1,0.2894498809404909,0,89.5,91.55446533008342,0,1,0,1,1,4.0,1,1,1,0.84,dev_hash_52310,user_266@okhdfcbank,"House No 62, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_005819,mch_fashion_hub,usr_52012,6803.79,LUXURY_FASHION,UPI_COLLECT,203,0.2582389104218561,0,30.6,100.0,1,1,0,2,1,54.9,1,1,1,0.09,dev_hash_87599,user_800@okhdfcbank,"House No 263, Bengaluru",CLEAN,0
txn_rzp_005820,mch_gadget_bazar,usr_33852,3333.75,FOOTWEAR,COD,251,0.013062718579449885,0,120.3,73.66292924405879,0,1,0,1,3,132.4,1,1,0,0.03,dev_hash_70765,user_510@okhdfcbank,"House No 300, Bengaluru",CLEAN,0
txn_rzp_005821,mch_hyper_grocery,usr_3847,14164.39,DIGITAL_VOUCHER,CREDIT_CARD,193,0.14062174220461077,0,113.8,79.96945359435632,1,0,0,1,2,106.6,0,0,0,0.18,dev_hash_27356,user_568@okhdfcbank,"House No 283, Bengaluru",CLEAN,0
txn_rzp_005822,mch_hyper_grocery,usr_65365,3803.16,LUXURY_FASHION,COD,55,0.18737486918432153,0,66.6,85.92400382397705,0,1,0,2,2,31.4,0,1,0,0.21,dev_hash_16861,user_176@okhdfcbank,"House No 383, Bengaluru",CLEAN,0
txn_rzp_005823,mch_hyper_grocery,usr_35950,58412.66,JEWELRY,UPI_INTENT,473,0.10474717309711094,0,20.7,64.54813784498945,0,1,0,2,2,11.0,0,1,0,0.17,dev_hash_63916,user_908@okhdfcbank,"House No 480, Bengaluru",CLEAN,0
txn_rzp_005824,mch_hyper_grocery,usr_30699,33585.66,ELECTRONICS,UPI_COLLECT,936,0.025120527216628986,0,14.8,54.0910775808707,0,1,0,1,2,28.3,0,1,1,0.04,dev_hash_51463,user_890@okhdfcbank,"House No 431, Bengaluru",CLEAN,0
txn_rzp_005825,mch_quick_vouchers,usr_60144,41556.79,LUXURY_FASHION,CREDIT_CARD,468,0.3110095770746568,0,135.0,98.5644505824163,0,1,0,1,1,40.9,0,1,0,0.08,dev_hash_19438,user_526@okhdfcbank,"House No 94, Bengaluru",CLEAN,0
txn_rzp_005826,mch_gadget_bazar,usr_30273,40241.87,ELECTRONICS,COD,548,0.15244853348055923,0,12.3,78.29611522606683,0,1,1,2,1,39.3,0,1,0,0.5,dev_hash_93372,user_368@okhdfcbank,"House No 315, Bengaluru",CLEAN,0
txn_rzp_005827,mch_gadget_bazar,usr_2971,5718.37,DIGITAL_VOUCHER,CREDIT_CARD,197,0.11834942375717918,0,58.0,82.3120781849208,0,1,0,1,2,60.7,0,1,0,0.2,dev_hash_36443,user_630@okhdfcbank,"House No 332, Bengaluru",CLEAN,0
txn_rzp_005828,mch_hyper_grocery,usr_2616,4073.63,GROCERY,DEBIT_CARD,341,0.0899857685171222,0,5.8,84.74444964789626,0,1,0,2,3,59.0,0,1,0,0.01,dev_hash_97037,user_932@okhdfcbank,"House No 313, Bengaluru",CLEAN,0
txn_rzp_005829,mch_fashion_hub,usr_4171,39673.21,LUXURY_FASHION,UPI_COLLECT,788,0.12402786214492519,0,0.2,73.70461977429186,1,1,1,2,2,0.9,0,1,1,0.31,dev_hash_64861,user_699@okhdfcbank,"House No 185, Bengaluru",ACCOUNT_TAKEOVER,1
txn_rzp_005830,mch_fashion_hub,usr_42143,2894.37,FOOTWEAR,UPI_INTENT,594,0.028648275111480315,1,42.0,77.36772798820283,0,1,0,1,3,59.2,0,0,0,0.19,dev_hash_17685,user_155@okhdfcbank,"House No 5, Bengaluru",CLEAN,0
txn_rzp_005831,mch_gadget_bazar,usr_78017,93800.62,ELECTRONICS,UPI_INTENT,334,0.13825854527052903,0,236.8,75.64055079656134,1,1,1,1,3,22.7,0,1,0,0.33,dev_hash_10481,user_302@okhdfcbank,"House No 437, Bengaluru",CLEAN,0
txn_rzp_005832,mch_hyper_grocery,usr_64053,59409.76,JEWELRY,UPI_INTENT,263,0.011907561521109195,0,45.9,63.00492928491664,0,1,0,1,2,32.2,0,0,0,0.06,dev_hash_20291,user_993@okhdfcbank,"House No 414, Bengaluru",CLEAN,0
txn_rzp_005833,mch_gadget_bazar,usr_97483,10817.16,DIGITAL_VOUCHER,UPI_COLLECT,262,0.13340503223145392,0,37.5,37.183165934886944,0,1,0,2,1,24.5,0,1,1,0.2,dev_hash_72684,user_695@okhdfcbank,"House No 46, Bengaluru",CLEAN,0
txn_rzp_005834,mch_quick_vouchers,usr_21830,14298.95,LUXURY_FASHION,COD,57,0.04273241140570741,0,80.6,84.93140511328772,0,1,0,1,1,36.3,0,1,0,0.28,dev_hash_18209,user_813@okhdfcbank,"House No 192, Bengaluru",CLEAN,0
txn_rzp_005835,mch_luxe_jewels,usr_44170,14517.1,DIGITAL_VOUCHER,CREDIT_CARD,41,0.20632582104440667,0,30.0,84.52182048853636,0,1,0,1,2,25.4,0,1,0,0.09,dev_hash_17612,user_419@okhdfcbank,"House No 249, Bengaluru",CLEAN,0
txn_rzp_005836,mch_quick_vouchers,usr_67934,13075.68,DIGITAL_VOUCHER,UPI_COLLECT,127,0.01377117363206085,0,3.7,24.7,1,1,0,5,1,8.8,0,1,1,0.14,dev_fingerprint_ring_2,scam_bot_15@okicici,"Drop Hub 112, Sector 62, Noida, UP",ABUSE_RING_SYBIL,1
txn_rzp_005837,mch_luxe_jewels,usr_61182,2547.68,ELECTRONICS,COD,164,0.5208,0,4.4,88.34258377330717,1,1,0,1,3,13.8,0,1,0,0.08,dev_hash_75996,user_822@okhdfcbank,"House No 416, Bengaluru",RETURN_FRAUD,1
txn_rzp_005838,mch_gadget_bazar,usr_27849,39745.55,LUXURY_FASHION,CREDIT_CARD,109,0.28307869433448984,0,54.1,75.6805066765232,0,1,0,1,1,45.9,0,1,0,0.01,dev_hash_33185,user_801@okhdfcbank,"House No 278, Bengaluru",CLEAN,0
txn_rzp_005839,mch_fashion_hub,usr_48487,65014.71,ELECTRONICS,COD,369,0.059720741602227935,0,107.0,98.56817525041693,1,1,0,1,2,15.6,0,1,0,0.09,dev_hash_95584,user_833@okhdfcbank,"House No 326, Bengaluru",CLEAN,0
txn_rzp_005840,mch_fashion_hub,usr_95137,51068.3,DIGITAL_VOUCHER,COD,430,0.04921160494893257,0,1.1,61.255509577840776,0,1,1,2,2,1.8,0,1,0,0.26,dev_hash_23036,user_634@okhdfcbank,"House No 388, Bengaluru",ACCOUNT_TAKEOVER,1
txn_rzp_005841,mch_hyper_grocery,usr_25535,922.03,FOOTWEAR,UPI_INTENT,112,0.3026902638774928,0,85.9,81.9189409450898,0,1,0,2,1,64.5,0,1,0,0.09,dev_hash_85398,user_186@okhdfcbank,"House No 238, Bengaluru",CLEAN,0
txn_rzp_005842,mch_gadget_bazar,usr_93066,19740.06,JEWELRY,CREDIT_CARD,466,0.09879577465330723,0,255.9,68.97119311857723,0,1,0,2,2,45.7,0,1,0,0.03,dev_hash_53914,user_845@okhdfcbank,"House No 164, Bengaluru",CLEAN,0
txn_rzp_005843,mch_luxe_jewels,usr_31983,793.09,GROCERY,UPI_COLLECT,67,0.16548047855229941,0,42.2,19.2,1,1,1,2,3,17.4,0,1,1,0.4,dev_hash_82572,razorpay_verify_143@paytm,"House No 216, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_005844,mch_hyper_grocery,usr_40231,12778.71,DIGITAL_VOUCHER,DEBIT_CARD,288,0.21305090001413896,0,204.9,83.37839454452079,0,1,0,2,3,19.0,0,1,0,0.11,dev_hash_79082,user_676@okhdfcbank,"House No 198, Bengaluru",CLEAN,0
txn_rzp_005845,mch_gadget_bazar,usr_69238,3124.42,FOOTWEAR,DEBIT_CARD,214,0.22500872209396228,0,73.1,100.0,0,1,0,2,1,8.2,0,1,0,0.22,dev_hash_77078,user_159@okhdfcbank,"House No 158, Bengaluru",CLEAN,0
txn_rzp_005846,mch_luxe_jewels,usr_91631,42465.47,LUXURY_FASHION,CREDIT_CARD,124,0.11326926837106974,0,10.8,95.38503660208458,1,0,0,1,1,31.8,0,1,0,0.24,dev_hash_38945,user_718@okhdfcbank,"House No 383, Bengaluru",CLEAN,0
txn_rzp_005847,mch_gadget_bazar,usr_9488,2072.62,GROCERY,UPI_COLLECT,28,0.10728295761218029,0,16.0,79.92722243665186,1,1,0,2,3,56.1,0,1,1,0.09,dev_hash_54397,user_177@okhdfcbank,"House No 231, Bengaluru",CLEAN,0
txn_rzp_005848,mch_fashion_hub,usr_80488,6980.83,LUXURY_FASHION,COD,311,0.12568355988066426,1,201.3,57.34799959348001,0,1,0,2,3,2.6,0,1,0,0.51,dev_hash_57629,user_562@okhdfcbank,"House No 93, Bengaluru",CLEAN,0
txn_rzp_005849,mch_quick_vouchers,usr_40531,36618.21,LUXURY_FASHION,CREDIT_CARD,142,0.5614925383577571,0,20.8,75.20246346101317,0,1,0,1,1,78.6,0,1,0,0.03,dev_hash_44530,user_510@okhdfcbank,"House No 460, Bengaluru",CLEAN,0
